Time Stamp,Name,PTID,LBMP,Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/17/2020 07:00,N.Y.C.,61761,16.85833333,1.89,-2.51
02/17/2020 07:00,NORTH,61755,14.96166667,-0.56,0
02/17/2020 07:00,NPX,61845,21.9075,1.4,-2.93
02/17/2020 07:00,O H,61846,14.65083333,-0.37,-0.41
02/17/2020 07:00,PJM,61847,15.89166667,0.85,-1.55
02/17/2020 07:00,WEST,61752,15.06083333,0.14,-0.41
02/17/2020 08:00,CAPITL,61757,19.89583333,1.36,0
02/17/2020 08:00,CENTRL,61754,18.97166667,0.4,0
02/17/2020 08:00,DUNWOD,61760,20.21,1.99,0
02/17/2020 08:00,GENESE,61753,18.465,-0.11,0
02/17/2020 08:00,H Q,61844,17.97083333,-0.61,0
02/17/2020 08:00,HUD VL,61758,20.0725,1.78,0
02/17/2020 08:00,LONGIL,61762,20.73833333,2.83,-1.69
02/17/2020 08:00,MHK VL,61756,19.4025,0.77,0
02/17/2020 08:00,MILLWD,61759,20.14666667,1.89,0
02/17/2020 08:00,N.Y.C.,61761,20.35916667,2.22,0
02/17/2020 08:00,NORTH,61755,18.17416667,-0.61,0
02/17/2020 08:00,NPX,61845,22.58083333,1.62,-0.25
02/17/2020 08:00,O H,61846,17.92083333,-0.61,0
02/17/2020 08:00,PJM,61847,19.31916667,0.92,0
02/17/2020 08:00,WEST,61752,18.4675,-0.04,0
02/17/2020 09:00,CAPITL,61757,18.30416667,1.27,0
02/17/2020 09:00,CENTRL,61754,17.56083333,0.34,0
02/17/2020 09:00,DUNWOD,61760,18.55166667,1.96,0
02/17/2020 09:00,GENESE,61753,17.195,-0.2,0
02/17/2020 09:00,H Q,61844,16.6175,-0.58,0
02/17/2020 09:00,HUD VL,61758,18.42,1.71,0
02/17/2020 09:00,LONGIL,61762,19.06666667,2.73,-2.01
02/17/2020 09:00,MHK VL,61756,17.89833333,0.73,0
02/17/2020 09:00,MILLWD,61759,18.49416667,1.84,0
02/17/2020 09:00,N.Y.C.,61761,18.71,2.2,0
02/17/2020 09:00,NORTH,61755,16.7925,-0.58,0
02/17/2020 09:00,NPX,61845,18.34333333,1.53,0
02/17/2020 09:00,O H,61846,16.7625,-0.75,0
02/17/2020 09:00,PJM,61847,17.83333333,0.82,0
02/17/2020 09:00,WEST,61752,17.26083333,-0.22,0
02/17/2020 10:00,CAPITL,61757,13.875,1.23,0
02/17/2020 10:00,CENTRL,61754,13.40916667,0.37,0
02/17/2020 10:00,DUNWOD,61760,14.10333333,1.85,0
02/17/2020 10:00,GENESE,61753,13.14083333,-0.09,0
02/17/2020 10:00,H Q,61844,12.53333333,-0.56,0
02/17/2020 10:00,HUD VL,61758,13.99,1.58,0
02/17/2020 10:00,LONGIL,61762,14.365,2.55,-1.53
02/17/2020 10:00,MHK VL,61756,13.62333333,0.72,0
02/17/2020 10:00,MILLWD,61759,14.04833333,1.72,0
02/17/2020 10:00,N.Y.C.,61761,14.52166667,2.07,0
02/17/2020 10:00,NORTH,61755,12.77166667,-0.58,0
02/17/2020 10:00,NPX,61845,13.73916667,1.48,0
02/17/2020 10:00,O H,61846,12.84333333,-0.58,0
02/17/2020 10:00,PJM,61847,13.50583333,0.83,0
02/17/2020 10:00,WEST,61752,13.23833333,-0.05,0
02/17/2020 11:00,CAPITL,61757,12.64,1.22,-0.01
02/17/2020 11:00,CENTRL,61754,12.1725,0.32,0
02/17/2020 11:00,DUNWOD,61760,12.85166667,1.85,-0.01
02/17/2020 11:00,GENESE,61753,11.905,-0.15,0
02/17/2020 11:00,H Q,61844,11.85083333,-0.56,0
02/17/2020 11:00,HUD VL,61758,12.73916667,1.59,-0.01
02/17/2020 11:00,LONGIL,61762,13.1025,2.52,-1.82
02/17/2020 11:00,MHK VL,61756,12.38333333,0.67,0
02/17/2020 11:00,MILLWD,61759,12.79666667,1.75,-0.01
02/17/2020 11:00,N.Y.C.,61761,13.3975,2.07,-0.01
02/17/2020 11:00,NORTH,61755,11.59583333,-0.62,0
02/17/2020 11:00,NPX,61845,12.975,1.49,-0.01
02/17/2020 11:00,O H,61846,11.5975,-0.63,0
02/17/2020 11:00,PJM,61847,20.01583333,0.79,-0.01
02/17/2020 11:00,WEST,61752,11.9525,-0.15,0
02/17/2020 12:00,CAPITL,61757,13.16083333,1.19,0
02/17/2020 12:00,CENTRL,61754,12.835,0.33,0
02/17/2020 12:00,DUNWOD,61760,13.4075,1.81,0
02/17/2020 12:00,GENESE,61753,10.435,-0.1,0
02/17/2020 12:00,H Q,61844,13.0575,-0.55,0
02/17/2020 12:00,HUD VL,61758,13.28666667,1.54,0
02/17/2020 12:00,LONGIL,61762,13.62,2.44,-1.69
02/17/2020 12:00,MHK VL,61756,12.86166667,0.62,0
02/17/2020 12:00,MILLWD,61759,13.34333333,1.69,0
02/17/2020 12:00,N.Y.C.,61761,13.54166667,2.02,0
02/17/2020 12:00,NORTH,61755,12,-0.64,0
02/17/2020 12:00,NPX,61845,14.30916667,1.46,0
02/17/2020 12:00,O H,61846,10.56,-0.55,0
02/17/2020 12:00,PJM,61847,20.16,0.8,0
02/17/2020 12:00,WEST,61752,33.29,-0.07,0
02/17/2020 13:00,CAPITL,61757,13.9025,1.19,-0.01
02/17/2020 13:00,CENTRL,61754,13.34333333,0.32,0
02/17/2020 13:00,DUNWOD,61760,14.185,1.8,-0.01
02/17/2020 13:00,GENESE,61753,13.04666667,-0.12,0
02/17/2020 13:00,H Q,61844,12.56083333,-0.55,0
02/17/2020 13:00,HUD VL,61758,14.0475,1.54,-0.01
02/17/2020 13:00,LONGIL,61762,14.40916667,2.41,-1.7
02/17/2020 13:00,MHK VL,61756,13.5525,0.62,0
02/17/2020 13:00,MILLWD,61759,14.115,1.67,-0.01
02/17/2020 13:00,N.Y.C.,61761,14.31833333,2.02,-0.01
02/17/2020 13:00,NORTH,61755,12.62666667,-0.63,0
02/17/2020 13:00,NPX,61845,13.9375,1.45,-0.01
02/17/2020 13:00,O H,61846,12.75083333,-0.57,0
02/17/2020 13:00,PJM,61847,13.64333333,0.8,-0.01
02/17/2020 13:00,WEST,61752,13.13083333,-0.08,0
02/17/2020 14:00,CAPITL,61757,14.27416667,1.13,0
02/17/2020 14:00,CENTRL,61754,13.71,0.32,0
02/17/2020 14:00,DUNWOD,61760,14.61166667,1.73,0
02/17/2020 14:00,GENESE,61753,13.4075,-0.06,0
02/17/2020 14:00,H Q,61844,12.89333333,-0.53,0
02/17/2020 14:00,HUD VL,61758,14.46416667,1.48,0
02/17/2020 14:00,LONGIL,61762,14.94166667,2.34,-1.8
02/17/2020 14:00,MHK VL,61756,13.91083333,0.6,0
02/17/2020 14:00,MILLWD,61759,14.53583333,1.61,0
02/17/2020 14:00,N.Y.C.,61761,14.75833333,1.94,0
02/17/2020 14:00,NORTH,61755,12.95666667,-0.63,0
02/17/2020 14:00,NPX,61845,14.33333333,1.4,0
02/17/2020 14:00,O H,61846,13.1525,-0.45,0
02/17/2020 14:00,PJM,61847,14.07,0.81,0
02/17/2020 14:00,WEST,61752,13.5375,0,0
02/17/2020 15:00,CAPITL,61757,13.6525,1.07,0
02/17/2020 15:00,CENTRL,61754,13.10416667,0.34,0
02/17/2020 15:00,DUNWOD,61760,13.99,1.74,0
02/17/2020 15:00,GENESE,61753,12.78333333,-0.06,0
02/17/2020 15:00,H Q,61844,12.38083333,-0.53,0
02/17/2020 15:00,HUD VL,61758,13.85916667,1.48,0
02/17/2020 15:00,LONGIL,61762,14.3375,2.37,-2.03
02/17/2020 15:00,MHK VL,61756,13.32333333,0.57,0
02/17/2020 15:00,MILLWD,61759,13.9225,1.63,0
02/17/2020 15:00,N.Y.C.,61761,14.12333333,1.94,0
02/17/2020 15:00,NORTH,61755,12.47083333,-0.61,0
02/17/2020 15:00,NPX,61845,13.73083333,1.37,-0.25
02/17/2020 15:00,O H,61846,12.5175,-0.45,0
02/17/2020 15:00,PJM,61847,13.44666667,0.81,0
02/17/2020 15:00,WEST,61752,12.8775,-0.02,0
02/17/2020 16:00,CAPITL,61757,16.4325,1.15,0
02/17/2020 16:00,CENTRL,61754,15.68583333,0.31,0
02/17/2020 16:00,DUNWOD,61760,16.77166667,1.86,0
02/17/2020 16:00,GENESE,61753,15.29833333,-0.17,0
02/17/2020 16:00,H Q,61844,14.87666667,-0.53,0
02/17/2020 16:00,HUD VL,61758,16.635,1.62,0
02/17/2020 16:00,LONGIL,61762,17.08833333,2.53,-2.97
02/17/2020 16:00,MHK VL,61756,15.9875,0.64,0
02/17/2020 16:00,MILLWD,61759,16.70083333,1.77,0
02/17/2020 16:00,N.Y.C.,61761,18.85916667,2.08,0
02/17/2020 16:00,NORTH,61755,15.02583333,-0.57,0
02/17/2020 16:00,NPX,61845,16.9325,1.48,-0.7
02/17/2020 16:00,O H,61846,14.92916667,-0.64,0
02/17/2020 16:00,PJM,61847,16.07416667,0.81,0
02/17/2020 16:00,WEST,61752,15.3475,-0.17,0
02/17/2020 17:00,CAPITL,61757,39.42166667,1.56,0
02/17/2020 17:00,CENTRL,61754,37.56916667,0.4,0
02/17/2020 17:00,DUNWOD,61760,39.96666667,2.35,0
02/17/2020 17:00,GENESE,61753,36.8325,-0.24,0
02/17/2020 17:00,H Q,61844,35.6525,-0.7,0
02/17/2020 17:00,HUD VL,61758,39.71333333,2.11,0
02/17/2020 17:00,LONGIL,61762,40.96916667,3.11,-4.6
02/17/2020 17:00,MHK VL,61756,38.43,0.9,0
02/17/2020 17:00,MILLWD,61759,39.835,2.26,0
02/17/2020 17:00,N.Y.C.,61761,45.69166667,2.59,-1.38
02/17/2020 17:00,NORTH,61755,36.1325,-0.7,0
02/17/2020 17:00,NPX,61845,40.70166667,1.86,-3.21
02/17/2020 17:00,O H,61846,35.74666667,-1.07,0
02/17/2020 17:00,PJM,61847,38.29833333,0.9,0
02/17/2020 17:00,WEST,61752,36.74,-0.48,0
02/17/2020 18:00,CAPITL,61757,23.63083333,1.61,0
02/17/2020 18:00,CENTRL,61754,22.41166667,0.33,0
02/17/2020 18:00,DUNWOD,61760,24.03,2.36,0
02/17/2020 18:00,GENESE,61753,21.87083333,-0.4,0
02/17/2020 18:00,H Q,61844,21.36916667,-0.66,0
02/17/2020 18:00,HUD VL,61758,23.87,2.14,0
02/17/2020 18:00,LONGIL,61762,24.62666667,3.11,-8.68
02/17/2020 18:00,MHK VL,61756,23.02166667,0.95,0
02/17/2020 18:00,MILLWD,61759,23.95416667,2.27,0
02/17/2020 18:00,N.Y.C.,61761,41.18333333,2.58,-8.37
02/17/2020 18:00,NORTH,61755,21.7,-0.64,0
02/17/2020 18:00,NPX,61845,24.08583333,1.87,-3.38
02/17/2020 18:00,O H,61846,21.0225,-1.39,0
02/17/2020 18:00,PJM,61847,22.77833333,0.75,0
02/17/2020 18:00,WEST,61752,21.60666667,-0.79,0
02/17/2020 19:00,CAPITL,61757,39.05166667,1.46,0
02/17/2020 19:00,CENTRL,61754,37.23333333,0.41,0
02/17/2020 19:00,DUNWOD,61760,39.61666667,2.18,0
02/17/2020 19:00,GENESE,61753,36.42416667,-0.21,0
02/17/2020 19:00,H Q,61844,35.37416667,-0.66,0
02/17/2020 19:00,HUD VL,61758,39.37083333,1.93,0
02/17/2020 19:00,LONGIL,61762,40.65,2.88,-6.7
02/17/2020 19:00,MHK VL,61756,38.12583333,0.84,0
02/17/2020 19:00,MILLWD,61759,39.4925,2.08,0
02/17/2020 19:00,N.Y.C.,61761,44.03416667,2.38,-7.05
02/17/2020 19:00,NORTH,61755,35.93333333,-0.66,0
02/17/2020 19:00,NPX,61845,40.04916667,1.73,-0.6
02/17/2020 19:00,O H,61846,35.18166667,-1.01,0
02/17/2020 19:00,PJM,61847,37.84166667,0.82,0
02/17/2020 19:00,WEST,61752,36.18333333,-0.47,0
02/17/2020 20:00,CAPITL,61757,21.5625,1.28,-0.01
02/17/2020 20:00,CENTRL,61754,20.5325,0.24,0
02/17/2020 20:00,DUNWOD,61760,22.05666667,2.08,-0.01
02/17/2020 20:00,GENESE,61753,20.015,-0.39,0
02/17/2020 20:00,H Q,61844,19.575,-0.56,0
02/17/2020 20:00,HUD VL,61758,21.89416667,1.84,-0.01
02/17/2020 20:00,LONGIL,61762,22.72583333,2.74,-2.88
02/17/2020 20:00,MHK VL,61756,21.0475,0.71,0
02/17/2020 20:00,MILLWD,61759,21.97833333,1.97,-0.01
02/17/2020 20:00,N.Y.C.,61761,32.585,2.31,-1.96
02/17/2020 20:00,NORTH,61755,19.85416667,-0.54,0
02/17/2020 20:00,NPX,61845,21.60416667,1.59,-0.01
02/17/2020 20:00,O H,61846,19.30916667,-1.16,0
02/17/2020 20:00,PJM,61847,20.9425,0.71,-0.01
02/17/2020 20:00,WEST,61752,19.82083333,-0.73,0
02/17/2020 21:00,CAPITL,61757,17.30166667,1.18,-0.34
02/17/2020 21:00,CENTRL,61754,16.40666667,0.23,-0.04
02/17/2020 21:00,DUNWOD,61760,17.67,1.9,-0.25
02/17/2020 21:00,GENESE,61753,15.96666667,-0.35,-0.03
02/17/2020 21:00,H Q,61844,15.685,-0.53,0
02/17/2020 21:00,HUD VL,61758,17.52833333,1.66,-0.25
02/17/2020 21:00,LONGIL,61762,18.21666667,2.57,-2.94
02/17/2020 21:00,MHK VL,61756,16.82833333,0.63,-0.04
02/17/2020 21:00,MILLWD,61759,17.59583333,1.82,-0.25
02/17/2020 21:00,N.Y.C.,61761,21.025,2.13,-2.31
02/17/2020 21:00,NORTH,61755,15.87916667,-0.53,0
02/17/2020 21:00,NPX,61845,17.8475,1.48,-0.29
02/17/2020 21:00,O H,61846,15.40416667,-0.99,-0.04
02/17/2020 21:00,PJM,61847,16.73916667,0.67,-0.15
02/17/2020 21:00,WEST,61752,15.78833333,-0.62,-0.04
02/17/2020 22:00,CAPITL,61757,18.31666667,1.05,-1.01
02/17/2020 22:00,CENTRL,61754,14.16416667,0.19,-0.13
02/17/2020 22:00,DUNWOD,61760,17.6625,1.77,-0.74
02/17/2020 22:00,GENESE,61753,13.6425,-0.32,-0.09
02/17/2020 22:00,H Q,61844,13.09916667,-0.5,0
02/17/2020 22:00,HUD VL,61758,17.50333333,1.53,-0.74
02/17/2020 22:00,LONGIL,61762,18.06166667,2.44,-2.41
02/17/2020 22:00,MHK VL,61756,14.50916667,0.53,-0.12
02/17/2020 22:00,MILLWD,61759,17.63083333,1.66,-0.75
02/17/2020 22:00,N.Y.C.,61761,19.57333333,2.01,-0.75
02/17/2020 22:00,NORTH,61755,13.23916667,-0.52,0
02/17/2020 22:00,NPX,61845,18.56166667,1.35,-0.86
02/17/2020 22:00,O H,61846,13.29833333,-0.85,-0.12
02/17/2020 22:00,PJM,61847,15.75,0.63,-0.46
02/17/2020 22:00,WEST,61752,13.6075,-0.55,-0.12
02/17/2020 23:00,CAPITL,61757,20.93833333,0.64,-7.87
02/17/2020 23:00,CENTRL,61754,6.115,0.19,-0.99
02/17/2020 23:00,DUNWOD,61760,16.59416667,1.04,-5.78
02/17/2020 23:00,GENESE,61753,5.415,-0.14,-0.73
02/17/2020 23:00,H Q,61844,5.443333333,-0.32,0
02/17/2020 23:00,HUD VL,61758,16.495,0.91,-5.76
02/17/2020 23:00,LONGIL,61762,16.71333333,1.53,-6.5
02/17/2020 23:00,MHK VL,61756,6.245,0.35,-0.97
02/17/2020 23:00,MILLWD,61759,16.74166667,0.99,-5.86
02/17/2020 23:00,N.Y.C.,61761,16.63,1.21,-5.78
02/17/2020 23:00,NORTH,61755,5.4925,-0.33,0
02/17/2020 23:00,NPX,61845,18.765,0.8,-6.75
02/17/2020 23:00,O H,61846,5.7225,-0.41,-0.94
02/17/2020 23:00,PJM,61847,11.62666667,0.43,-3.56
02/17/2020 23:00,WEST,61752,5.820833333,-0.22,-0.95
02/18/2020 00:00,CAPITL,61757,16.2825,0.52,-11.15
02/18/2020 00:00,CENTRL,61754,11.9625,0.16,-1.41
02/18/2020 00:00,DUNWOD,61760,15.37083333,0.79,-8.19
02/18/2020 00:00,GENESE,61753,11.495,-0.08,-1.04
02/18/2020 00:00,H Q,61844,11.01583333,-0.25,0
02/18/2020 00:00,HUD VL,61758,15.265,0.68,-8.15
02/18/2020 00:00,LONGIL,61762,15.77416667,1.15,-11.83
02/18/2020 00:00,MHK VL,61756,12.2225,0.3,-1.41
02/18/2020 00:00,MILLWD,61759,15.365,0.76,-8.32
02/18/2020 00:00,N.Y.C.,61761,15.46333333,0.91,-8.19
02/18/2020 00:00,NORTH,61755,11.09916667,-0.29,0
02/18/2020 00:00,NPX,61845,16.1125,0.6,-9.58
02/18/2020 00:00,O H,61846,11.22416667,-0.27,-1.33
02/18/2020 00:00,PJM,61847,13.53166667,0.33,-5.04
02/18/2020 00:00,WEST,61752,11.435,-0.1,-1.33
02/18/2020 01:00,CAPITL,61757,20.1375,0.53,-10.91
02/18/2020 01:00,CENTRL,61754,3.589166667,0.12,-1.38
02/18/2020 01:00,DUNWOD,61760,15.16083333,0.76,-8.01
02/18/2020 01:00,GENESE,61753,2.925,-0.13,-1.02
02/18/2020 01:00,H Q,61844,3.775,-0.22,0
02/18/2020 01:00,HUD VL,61758,15.08916667,0.66,-7.97
02/18/2020 01:00,LONGIL,61762,15.20166667,1.12,-8.03
02/18/2020 01:00,MHK VL,61756,3.693333333,0.28,-1.38
02/18/2020 01:00,MILLWD,61759,15.34,0.72,-8.14
02/18/2020 01:00,N.Y.C.,61761,15.16666667,0.85,-8.01
02/18/2020 01:00,NORTH,61755,3.793333333,-0.26,0
02/18/2020 01:00,NPX,61845,19.89166667,0.59,-9.38
02/18/2020 01:00,O H,61846,3.3775,-0.34,-1.3
02/18/2020 01:00,PJM,61847,9.750833333,0.28,-4.93
02/18/2020 01:00,WEST,61752,3.4175,-0.19,-1.3
02/18/2020 02:00,CAPITL,61757,13.7025,0.41,-12.65
02/18/2020 02:00,CENTRL,61754,10.73833333,0.1,-1.6
02/18/2020 02:00,DUNWOD,61760,13.1275,0.58,-9.3
02/18/2020 02:00,GENESE,61753,10.4,-0.07,-1.18
02/18/2020 02:00,H Q,61844,10.06166667,-0.18,0
02/18/2020 02:00,HUD VL,61758,13.0525,0.52,-9.25
02/18/2020 02:00,LONGIL,61762,13.4725,0.85,-9.3
02/18/2020 02:00,MHK VL,61756,10.965,0.2,-1.6
02/18/2020 02:00,MILLWD,61759,13.1225,0.55,-9.44
02/18/2020 02:00,N.Y.C.,61761,13.20416667,0.65,-9.29
02/18/2020 02:00,NORTH,61755,10.08416667,-0.22,0
02/18/2020 02:00,NPX,61845,15.825,0.46,-10.88
02/18/2020 02:00,O H,61846,10.15833333,-0.19,-1.5
02/18/2020 02:00,PJM,61847,11.805,0.24,-5.72
02/18/2020 02:00,WEST,61752,10.34166667,-0.07,-1.51
02/18/2020 03:00,CAPITL,61757,14.47,0.38,-13.75
02/18/2020 03:00,CENTRL,61754,9.9225,0.1,-1.74
02/18/2020 03:00,DUNWOD,61760,13.38,0.52,-10.11
02/18/2020 03:00,GENESE,61753,9.659166667,-0.04,-1.28
02/18/2020 03:00,H Q,61844,9.479166667,-0.17,0
02/18/2020 03:00,HUD VL,61758,13.30166667,0.47,-10.05
02/18/2020 03:00,LONGIL,61762,13.705,0.76,-10.11
02/18/2020 03:00,MHK VL,61756,10.13666667,0.17,-1.74
02/18/2020 03:00,MILLWD,61759,13.39166667,0.5,-10.26
02/18/2020 03:00,N.Y.C.,61761,13.4475,0.58,-10.1
02/18/2020 03:00,NORTH,61755,9.493333333,-0.22,0
02/18/2020 03:00,NPX,61845,16.04166667,0.42,-11.82
02/18/2020 03:00,O H,61846,9.4125,-0.14,-1.63
02/18/2020 03:00,PJM,61847,11.5775,0.22,-6.21
02/18/2020 03:00,WEST,61752,9.565,-0.03,-1.64
02/18/2020 04:00,CAPITL,61757,17.31583333,0.42,-12.07
02/18/2020 04:00,CENTRL,61754,10.715,0.1,-1.53
02/18/2020 04:00,DUNWOD,61760,15.62833333,0.58,-8.87
02/18/2020 04:00,GENESE,61753,10.25833333,-0.06,-1.13
02/18/2020 04:00,H Q,61844,9.885,-0.19,0
02/18/2020 04:00,HUD VL,61758,15.53666667,0.52,-8.83
02/18/2020 04:00,LONGIL,61762,20.98166667,0.85,-8.89
02/18/2020 04:00,MHK VL,61756,10.99083333,0.21,-1.52
02/18/2020 04:00,MILLWD,61759,15.66416667,0.54,-9.01
02/18/2020 04:00,N.Y.C.,61761,15.71166667,0.65,-8.87
02/18/2020 04:00,NORTH,61755,9.901666667,-0.23,0
02/18/2020 04:00,NPX,61845,20.05,0.46,-10.38
02/18/2020 04:00,O H,61846,10.10166667,-0.19,-1.44
02/18/2020 04:00,PJM,61847,13.10083333,0.24,-5.46
02/18/2020 04:00,WEST,61752,10.2525,-0.07,-1.44
02/18/2020 05:00,CAPITL,61757,23.5975,0.53,-12.24
02/18/2020 05:00,CENTRL,61754,6.804166667,0.16,-1.55
02/18/2020 05:00,DUNWOD,61760,18.66916667,0.75,-8.99
02/18/2020 05:00,GENESE,61753,6.070833333,-0.03,-1.14
02/18/2020 05:00,H Q,61844,7.270833333,-0.24,0
02/18/2020 05:00,HUD VL,61758,18.585,0.66,-8.94
02/18/2020 05:00,LONGIL,61762,19.53583333,1.08,-8.99
02/18/2020 05:00,MHK VL,61756,7.03,0.25,-1.54
02/18/2020 05:00,MILLWD,61759,18.8525,0.7,-9.13
02/18/2020 05:00,N.Y.C.,61761,18.70083333,0.84,-8.99
02/18/2020 05:00,NORTH,61755,7.29,-0.34,0
02/18/2020 05:00,NPX,61845,21.21916667,0.58,-10.52
02/18/2020 05:00,O H,61846,6.378333333,-0.22,-1.45
02/18/2020 05:00,PJM,61847,13.03833333,0.33,-5.53
02/18/2020 05:00,WEST,61752,6.4675,-0.08,-1.46
02/18/2020 06:00,CAPITL,61757,18.325,0.57,-16.09
02/18/2020 06:00,CENTRL,61754,7.3875,0.19,-2.04
02/18/2020 06:00,DUNWOD,61760,15.00583333,0.79,-11.82
02/18/2020 06:00,GENESE,61753,7.020833333,-0.03,-1.5
02/18/2020 06:00,H Q,61844,7.72,-0.26,0
02/18/2020 06:00,HUD VL,61758,14.93,0.69,-11.76
02/18/2020 06:00,LONGIL,61762,15.73083333,1.14,-13.17
02/18/2020 06:00,MHK VL,61756,7.558333333,0.29,-2.03
02/18/2020 06:00,MILLWD,61759,15.12416667,0.74,-12
02/18/2020 06:00,N.Y.C.,61761,15.045,0.87,-11.82
02/18/2020 06:00,NORTH,61755,7.358333333,-0.33,0
02/18/2020 06:00,NPX,61845,17.4925,0.61,-13.83
02/18/2020 06:00,O H,61846,6.933333333,-0.28,-1.91
02/18/2020 06:00,PJM,61847,11.42666667,0.33,-7.27
02/18/2020 06:00,WEST,61752,7.0475,-0.13,-1.92
02/18/2020 07:00,CAPITL,61757,14.66416667,1.09,-9.77
02/18/2020 07:00,CENTRL,61754,13.9625,0.55,-1.54
02/18/2020 07:00,DUNWOD,61760,14.93083333,1.53,-7.22
02/18/2020 07:00,GENESE,61753,13.75583333,0.27,-1.22
02/18/2020 07:00,H Q,61844,13.21083333,-0.48,0
02/18/2020 07:00,HUD VL,61758,14.80833333,1.35,-7.19
02/18/2020 07:00,LONGIL,61762,15.41,2.04,-14.8
02/18/2020 07:00,MHK VL,61756,14.21583333,0.73,-1.45
02/18/2020 07:00,MILLWD,61759,14.87333333,1.45,-7.31
02/18/2020 07:00,N.Y.C.,61761,15.05916667,1.67,-7.22
02/18/2020 07:00,NORTH,61755,13.19583333,-0.7,0
02/18/2020 07:00,NPX,61845,17.85166667,1.22,-9.21
02/18/2020 07:00,O H,61846,13.32,-0.08,-1.46
02/18/2020 07:00,PJM,61847,14.20333333,0.82,-4.57
02/18/2020 07:00,WEST,61752,13.55083333,0.23,-1.47
02/18/2020 08:00,CAPITL,61757,19.78083333,1.12,-9.28
02/18/2020 08:00,CENTRL,61754,18.82583333,0.53,-1.46
02/18/2020 08:00,DUNWOD,61760,20.195,1.63,-6.86
02/18/2020 08:00,GENESE,61753,18.49666667,0.25,-1.16
02/18/2020 08:00,H Q,61844,18.10166667,-0.49,0
02/18/2020 08:00,HUD VL,61758,19.99416667,1.42,-6.84
02/18/2020 08:00,LONGIL,61762,20.77333333,2.12,-16.01
02/18/2020 08:00,MHK VL,61756,19.23333333,0.66,-1.38
02/18/2020 08:00,MILLWD,61759,20.09916667,1.53,-6.95
02/18/2020 08:00,N.Y.C.,61761,20.37166667,1.78,-6.86
02/18/2020 08:00,NORTH,61755,17.9025,-0.81,0
02/18/2020 08:00,NPX,61845,21.11416667,1.26,-7.99
02/18/2020 08:00,O H,61846,19.29666667,-0.09,-1.39
02/18/2020 08:00,PJM,61847,19.35166667,0.87,-4.34
02/18/2020 08:00,WEST,61752,18.1625,0.2,-1.4
02/18/2020 09:00,CAPITL,61757,18.41083333,1.08,-9.87
02/18/2020 09:00,CENTRL,61754,17.36083333,0.51,-1.63
02/18/2020 09:00,DUNWOD,61760,18.7775,1.57,-7.3
02/18/2020 09:00,GENESE,61753,17.0375,0.24,-1.3
02/18/2020 09:00,H Q,61844,16.315,-0.49,0.07
02/18/2020 09:00,HUD VL,61758,18.55583333,1.35,-7.28
02/18/2020 09:00,LONGIL,61762,30.78416667,2.03,-14.59
02/18/2020 09:00,MHK VL,61756,17.70833333,0.63,-1.55
02/18/2020 09:00,MILLWD,61759,18.69333333,1.49,-7.4
02/18/2020 09:00,N.Y.C.,61761,22.5775,1.73,-8.18
02/18/2020 09:00,NORTH,61755,16.28166667,-0.81,0.19
02/18/2020 09:00,NPX,61845,21.57833333,1.23,-8.51
02/18/2020 09:00,O H,61846,16.45583333,-0.1,-1.54
02/18/2020 09:00,PJM,61847,17.75416667,0.83,-4.65
02/18/2020 09:00,WEST,61752,16.75583333,0.18,-1.55
02/18/2020 10:00,CAPITL,61757,16.24833333,1.07,-9.91
02/18/2020 10:00,CENTRL,61754,15.39833333,0.5,-1.69
02/18/2020 10:00,DUNWOD,61760,16.61833333,1.57,-7.32
02/18/2020 10:00,GENESE,61753,15.10416667,0.21,-1.38
02/18/2020 10:00,H Q,61844,14.4525,-0.49,0.35
02/18/2020 10:00,HUD VL,61758,16.40416667,1.36,-7.29
02/18/2020 10:00,LONGIL,61762,37.0425,1.97,-16.93
02/18/2020 10:00,MHK VL,61756,15.73,0.63,-1.43
02/18/2020 10:00,MILLWD,61759,16.5325,1.51,-7.41
02/18/2020 10:00,N.Y.C.,61761,32.22,1.72,-9.63
02/18/2020 10:00,NORTH,61755,14.43833333,-0.83,1.54
02/18/2020 10:00,NPX,61845,20.57333333,1.21,-8.52
02/18/2020 10:00,O H,61846,14.59166667,-0.12,-1.61
02/18/2020 10:00,PJM,61847,15.73583333,0.81,-4.7
02/18/2020 10:00,WEST,61752,14.87583333,0.14,-1.62
02/18/2020 11:00,CAPITL,61757,16.08583333,1.07,-9.06
02/18/2020 11:00,CENTRL,61754,13.4225,0.49,-1.46
02/18/2020 11:00,DUNWOD,61760,17.305,1.59,-6.7
02/18/2020 11:00,GENESE,61753,13.0175,0.18,-1.16
02/18/2020 11:00,H Q,61844,11.8475,-0.48,0.03
02/18/2020 11:00,HUD VL,61758,17.02416667,1.37,-6.67
02/18/2020 11:00,LONGIL,61762,46.9625,1.97,-15.32
02/18/2020 11:00,MHK VL,61756,12.21583333,0.68,-1.37
02/18/2020 11:00,MILLWD,61759,17.18833333,1.52,-6.78
02/18/2020 11:00,N.Y.C.,61761,19.115,1.73,-9.65
02/18/2020 11:00,NORTH,61755,9.780833333,-0.8,0.09
02/18/2020 11:00,NPX,61845,20.48166667,1.23,-7.8
02/18/2020 11:00,O H,61846,12.55833333,-0.18,-1.38
02/18/2020 11:00,PJM,61847,15.24333333,0.81,-4.25
