Time Stamp,Name,PTID,LBMP,Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/07/2020 01:00,CAPITL,61757,14.64,0.89,0
02/07/2020 01:00,CENTRL,61754,13.95,0.21,0
02/07/2020 01:00,DUNWOD,61760,14.98,1.24,0
02/07/2020 01:00,GENESE,61753,13.5,-0.25,0
02/07/2020 01:00,H Q,61844,13.32,-0.43,0
02/07/2020 01:00,HUD VL,61758,14.83,1.09,0
02/07/2020 01:00,LONGIL,61762,16.57,1.77,-1.05
02/07/2020 01:00,MHK VL,61756,14.16,0.41,0
02/07/2020 01:00,MILLWD,61759,14.91,1.17,0
02/07/2020 01:00,N.Y.C.,61761,15.18,1.43,0
02/07/2020 01:00,NORTH,61755,13.23,-0.51,0
02/07/2020 01:00,NPX,61845,17.01,1.13,-2.14
02/07/2020 01:00,O H,61846,13.07,-0.67,0
02/07/2020 01:00,PJM,61847,14.18,0.44,0
02/07/2020 01:00,WEST,61752,13.32,-0.43,0
02/07/2020 02:00,CAPITL,61757,13.23,0.78,0
02/07/2020 02:00,CENTRL,61754,12.67,0.22,0
02/07/2020 02:00,DUNWOD,61760,13.52,1.07,0
02/07/2020 02:00,GENESE,61753,12.32,-0.12,0
02/07/2020 02:00,H Q,61844,12.06,-0.39,0
02/07/2020 02:00,HUD VL,61758,13.39,0.95,0
02/07/2020 02:00,LONGIL,61762,14.27,1.57,-0.25
02/07/2020 02:00,MHK VL,61756,12.82,0.37,0
02/07/2020 02:00,MILLWD,61759,13.46,1.01,0
02/07/2020 02:00,N.Y.C.,61761,13.68,1.23,0
02/07/2020 02:00,NORTH,61755,11.99,-0.46,0
02/07/2020 02:00,NPX,61845,16.54,0.98,-3.11
02/07/2020 02:00,O H,61846,12,-0.45,0
02/07/2020 02:00,PJM,61847,12.9,0.45,0
02/07/2020 02:00,WEST,61752,12.24,-0.21,0
02/07/2020 03:00,CAPITL,61757,12.79,0.75,0
02/07/2020 03:00,CENTRL,61754,12.26,0.22,0
02/07/2020 03:00,DUNWOD,61760,13.08,1.04,0
02/07/2020 03:00,GENESE,61753,11.91,-0.13,0
02/07/2020 03:00,H Q,61844,11.67,-0.37,0
02/07/2020 03:00,HUD VL,61758,12.97,0.93,0
02/07/2020 03:00,LONGIL,61762,13.77,1.51,-0.22
02/07/2020 03:00,MHK VL,61756,12.41,0.36,0
02/07/2020 03:00,MILLWD,61759,13.03,0.99,0
02/07/2020 03:00,N.Y.C.,61761,13.24,1.19,0
02/07/2020 03:00,NORTH,61755,11.6,-0.45,0
02/07/2020 03:00,NPX,61845,16.4,0.95,-3.4
02/07/2020 03:00,O H,61846,11.6,-0.45,0
02/07/2020 03:00,PJM,61847,12.48,0.43,0
02/07/2020 03:00,WEST,61752,11.82,-0.23,0
02/07/2020 04:00,CAPITL,61757,13.09,0.79,0
02/07/2020 04:00,CENTRL,61754,12.54,0.23,0
02/07/2020 04:00,DUNWOD,61760,13.34,1.03,0
02/07/2020 04:00,GENESE,61753,12.17,-0.14,0
02/07/2020 04:00,H Q,61844,11.92,-0.38,0
02/07/2020 04:00,HUD VL,61758,13.23,0.92,0
02/07/2020 04:00,LONGIL,61762,14.07,1.51,-0.25
02/07/2020 04:00,MHK VL,61756,12.7,0.39,0
02/07/2020 04:00,MILLWD,61759,13.27,0.96,0
02/07/2020 04:00,N.Y.C.,61761,13.5,1.19,0
02/07/2020 04:00,NORTH,61755,11.86,-0.44,0
02/07/2020 04:00,NPX,61845,16.53,0.96,-3.26
02/07/2020 04:00,O H,61846,11.83,-0.48,0
02/07/2020 04:00,PJM,61847,12.71,0.41,0
02/07/2020 04:00,WEST,61752,12.05,-0.26,0
02/07/2020 05:00,CAPITL,61757,16.83,1.04,0
02/07/2020 05:00,CENTRL,61754,16.12,0.33,0
02/07/2020 05:00,DUNWOD,61760,17.07,1.28,0
02/07/2020 05:00,GENESE,61753,15.7,-0.09,0
02/07/2020 05:00,H Q,61844,15.3,-0.49,0
02/07/2020 05:00,HUD VL,61758,16.94,1.15,0
02/07/2020 05:00,LONGIL,61762,18.34,1.93,-0.62
02/07/2020 05:00,MHK VL,61756,16.31,0.52,0
02/07/2020 05:00,MILLWD,61759,16.96,1.17,0
02/07/2020 05:00,N.Y.C.,61761,17.26,1.47,0
02/07/2020 05:00,NORTH,61755,15.22,-0.57,0
02/07/2020 05:00,NPX,61845,18.84,1.2,-1.85
02/07/2020 05:00,O H,61846,14,-0.54,1.25
02/07/2020 05:00,PJM,61847,16.33,0.54,0
02/07/2020 05:00,WEST,61752,15.57,-0.22,0
02/07/2020 06:00,CAPITL,61757,18.92,1.22,0
02/07/2020 06:00,CENTRL,61754,18.2,0.49,0
02/07/2020 06:00,DUNWOD,61760,19.21,1.5,0
02/07/2020 06:00,GENESE,61753,17.81,0.11,0
02/07/2020 06:00,H Q,61844,17.14,-0.57,0
02/07/2020 06:00,HUD VL,61758,19.12,1.42,0
02/07/2020 06:00,LONGIL,61762,22.94,2.21,-3.02
02/07/2020 06:00,MHK VL,61756,18.41,0.71,0
02/07/2020 06:00,MILLWD,61759,19.12,1.42,0
02/07/2020 06:00,N.Y.C.,61761,19.37,1.66,0
02/07/2020 06:00,NORTH,61755,17.08,-0.62,0
02/07/2020 06:00,NPX,61845,22.29,1.42,-3.17
02/07/2020 06:00,O H,61846,14.97,-0.35,2.38
02/07/2020 06:00,PJM,61847,18.48,0.78,0
02/07/2020 06:00,WEST,61752,17.88,0.18,0
02/07/2020 07:00,CAPITL,61757,20.21,1.3,0
02/07/2020 07:00,CENTRL,61754,19.46,0.55,0
02/07/2020 07:00,DUNWOD,61760,20.73,1.82,0
02/07/2020 07:00,GENESE,61753,19.08,0.17,0
02/07/2020 07:00,H Q,61844,18.3,-0.61,0
02/07/2020 07:00,HUD VL,61758,20.55,1.64,0
02/07/2020 07:00,LONGIL,61762,23.5,2.67,-1.92
02/07/2020 07:00,MHK VL,61756,19.69,0.78,0
02/07/2020 07:00,MILLWD,61759,20.61,1.7,0
02/07/2020 07:00,N.Y.C.,61761,20.93,2.02,0
02/07/2020 07:00,NORTH,61755,18.23,-0.68,0
02/07/2020 07:00,NPX,61845,26.18,1.64,-5.63
02/07/2020 07:00,O H,61846,17.04,-0.4,1.47
02/07/2020 07:00,PJM,61847,19.82,0.91,0
02/07/2020 07:00,WEST,61752,19.12,0.21,0
02/07/2020 08:00,CAPITL,61757,20.39,1.33,0
02/07/2020 08:00,CENTRL,61754,19.61,0.55,0
02/07/2020 08:00,DUNWOD,61760,20.98,1.92,0
02/07/2020 08:00,GENESE,61753,19.17,0.12,0
02/07/2020 08:00,H Q,61844,18.43,-0.63,0
02/07/2020 08:00,HUD VL,61758,20.79,1.73,0
02/07/2020 08:00,LONGIL,61762,23,2.76,-1.18
02/07/2020 08:00,MHK VL,61756,19.84,0.78,0
02/07/2020 08:00,MILLWD,61759,20.88,1.83,0
02/07/2020 08:00,N.Y.C.,61761,21.19,2.13,0
02/07/2020 08:00,NORTH,61755,18.31,-0.74,0
02/07/2020 08:00,NPX,61845,24.6,1.73,-3.81
02/07/2020 08:00,O H,61846,16.58,-0.48,2
02/07/2020 08:00,PJM,61847,19.97,0.91,0
02/07/2020 08:00,WEST,61752,19.15,0.1,0
02/07/2020 09:00,CAPITL,61757,20.34,1.35,0
02/07/2020 09:00,CENTRL,61754,19.56,0.57,0
02/07/2020 09:00,DUNWOD,61760,20.96,1.97,0
02/07/2020 09:00,GENESE,61753,19.12,0.13,0
02/07/2020 09:00,H Q,61844,18.34,-0.65,0
02/07/2020 09:00,HUD VL,61758,20.7,1.71,0
02/07/2020 09:00,LONGIL,61762,23.74,2.77,-1.97
02/07/2020 09:00,MHK VL,61756,19.77,0.78,0
02/07/2020 09:00,MILLWD,61759,20.83,1.84,0
02/07/2020 09:00,N.Y.C.,61761,22,2.22,-0.79
02/07/2020 09:00,NORTH,61755,18.15,-0.84,0
02/07/2020 09:00,NPX,61845,24.3,1.77,-3.54
02/07/2020 09:00,O H,61846,16.54,-0.44,2.01
02/07/2020 09:00,PJM,61847,19.94,0.95,0
02/07/2020 09:00,WEST,61752,19.14,0.15,0
02/07/2020 10:00,CAPITL,61757,21.51,1.48,0
02/07/2020 10:00,CENTRL,61754,20.65,0.62,0
02/07/2020 10:00,DUNWOD,61760,22.13,2.1,0
02/07/2020 10:00,GENESE,61753,20.19,0.16,0
02/07/2020 10:00,H Q,61844,19.33,-0.7,0
02/07/2020 10:00,HUD VL,61758,21.9,1.86,0
02/07/2020 10:00,LONGIL,61762,23.67,2.86,-0.77
02/07/2020 10:00,MHK VL,61756,20.87,0.84,0
02/07/2020 10:00,MILLWD,61759,22.02,1.98,0
02/07/2020 10:00,N.Y.C.,61761,26.03,2.32,-3.67
02/07/2020 10:00,NORTH,61755,19.09,-0.94,0
02/07/2020 10:00,NPX,61845,24.8,1.88,-2.89
02/07/2020 10:00,O H,61846,16.61,-0.42,3
02/07/2020 10:00,PJM,61847,21.07,1.04,0
02/07/2020 10:00,WEST,61752,20.25,0.22,0
02/07/2020 11:00,CAPITL,61757,20.61,1.4,0
02/07/2020 11:00,CENTRL,61754,19.79,0.58,0
02/07/2020 11:00,DUNWOD,61760,21.25,2.04,0
02/07/2020 11:00,GENESE,61753,19.36,0.15,0
02/07/2020 11:00,H Q,61844,18.56,-0.65,0
02/07/2020 11:00,HUD VL,61758,20.98,1.77,0
02/07/2020 11:00,LONGIL,61762,23.87,2.71,-1.95
02/07/2020 11:00,MHK VL,61756,20,0.79,0
02/07/2020 11:00,MILLWD,61759,21.1,1.88,0
02/07/2020 11:00,N.Y.C.,61761,22.57,2.27,-1.09
02/07/2020 11:00,NORTH,61755,18.37,-0.84,0
02/07/2020 11:00,NPX,61845,23.4,1.81,-2.38
02/07/2020 11:00,O H,61846,17,-0.4,1.81
02/07/2020 11:00,PJM,61847,20.21,1,0
02/07/2020 11:00,WEST,61752,19.42,0.21,0
02/07/2020 12:00,CAPITL,61757,20.02,1.35,0
02/07/2020 12:00,CENTRL,61754,19.18,0.5,0
02/07/2020 12:00,DUNWOD,61760,20.69,2.02,0
02/07/2020 12:00,GENESE,61753,18.81,0.13,0
02/07/2020 12:00,H Q,61844,18.06,-0.62,0
02/07/2020 12:00,HUD VL,61758,20.39,1.72,0
02/07/2020 12:00,LONGIL,61762,23.25,2.67,-1.9
02/07/2020 12:00,MHK VL,61756,19.42,0.75,0
02/07/2020 12:00,MILLWD,61759,20.52,1.85,0
02/07/2020 12:00,N.Y.C.,61761,22.17,2.26,-1.23
02/07/2020 12:00,NORTH,61755,17.89,-0.78,0
02/07/2020 12:00,NPX,61845,22.55,1.78,-2.1
02/07/2020 12:00,O H,61846,16.1,-0.43,2.15
02/07/2020 12:00,PJM,61847,19.61,0.93,0
02/07/2020 12:00,WEST,61752,18.81,0.13,0
02/07/2020 13:00,CAPITL,61757,19.66,1.3,0
02/07/2020 13:00,CENTRL,61754,18.85,0.5,0
02/07/2020 13:00,DUNWOD,61760,20.4,2.04,0
02/07/2020 13:00,GENESE,61753,18.47,0.11,0
02/07/2020 13:00,H Q,61844,17.73,-0.62,0
02/07/2020 13:00,HUD VL,61758,20.08,1.73,0
02/07/2020 13:00,LONGIL,61762,22.93,2.7,-1.87
02/07/2020 13:00,MHK VL,61756,19.06,0.7,0
02/07/2020 13:00,MILLWD,61759,20.23,1.87,0
02/07/2020 13:00,N.Y.C.,61761,21.9,2.28,-1.27
02/07/2020 13:00,NORTH,61755,17.53,-0.83,0
02/07/2020 13:00,NPX,61845,22.27,1.78,-2.13
02/07/2020 13:00,O H,61846,15.3,-0.37,2.69
02/07/2020 13:00,PJM,61847,19.35,0.99,0
02/07/2020 13:00,WEST,61752,18.54,0.18,0
02/07/2020 14:00,CAPITL,61757,19.02,1.28,0
02/07/2020 14:00,CENTRL,61754,18.22,0.48,0
02/07/2020 14:00,DUNWOD,61760,19.77,2.02,0
02/07/2020 14:00,GENESE,61753,17.85,0.11,0
02/07/2020 14:00,H Q,61844,17.11,-0.64,0
02/07/2020 14:00,HUD VL,61758,19.52,1.77,0
02/07/2020 14:00,LONGIL,61762,23.28,2.7,-2.84
02/07/2020 14:00,MHK VL,61756,18.38,0.64,0
02/07/2020 14:00,MILLWD,61759,19.61,1.86,0
02/07/2020 14:00,N.Y.C.,61761,21.01,2.27,-0.99
02/07/2020 14:00,NORTH,61755,16.86,-0.89,0
02/07/2020 14:00,NPX,61845,22.09,1.77,-2.57
02/07/2020 14:00,O H,61846,15.89,-0.35,1.5
02/07/2020 14:00,PJM,61847,18.76,1.01,0
02/07/2020 14:00,WEST,61752,17.92,0.18,0
02/07/2020 15:00,CAPITL,61757,18.89,1.28,0
02/07/2020 15:00,CENTRL,61754,18.06,0.46,0
02/07/2020 15:00,DUNWOD,61760,19.68,2.08,0
02/07/2020 15:00,GENESE,61753,17.67,0.07,0
02/07/2020 15:00,H Q,61844,16.95,-0.65,0
02/07/2020 15:00,HUD VL,61758,19.42,1.81,0
02/07/2020 15:00,LONGIL,61762,23.5,2.73,-3.16
02/07/2020 15:00,MHK VL,61756,18.18,0.58,0
02/07/2020 15:00,MILLWD,61759,19.52,1.92,0
02/07/2020 15:00,N.Y.C.,61761,21.32,2.31,-1.42
02/07/2020 15:00,NORTH,61755,16.63,-0.97,0
02/07/2020 15:00,NPX,61845,22.5,1.81,-3.08
02/07/2020 15:00,O H,61846,15.2,-0.4,2
02/07/2020 15:00,PJM,61847,18.61,1,0
02/07/2020 15:00,WEST,61752,17.69,0.09,0
02/07/2020 16:00,CAPITL,61757,20.16,1.35,0
02/07/2020 16:00,CENTRL,61754,19.3,0.49,0
02/07/2020 16:00,DUNWOD,61760,21.05,2.24,0
02/07/2020 16:00,GENESE,61753,18.88,0.08,0
02/07/2020 16:00,H Q,61844,18.11,-0.7,0
02/07/2020 16:00,HUD VL,61758,20.75,1.94,0
02/07/2020 16:00,LONGIL,61762,24.19,2.95,-2.43
02/07/2020 16:00,MHK VL,61756,19.41,0.6,0
02/07/2020 16:00,MILLWD,61759,20.9,2.09,0
02/07/2020 16:00,N.Y.C.,61761,23.3,2.48,-2.01
02/07/2020 16:00,NORTH,61755,17.77,-1.03,0
02/07/2020 16:00,NPX,61845,25.69,1.96,-4.93
02/07/2020 16:00,O H,61846,15.2,-0.45,3.16
02/07/2020 16:00,PJM,61847,19.88,1.07,0
02/07/2020 16:00,WEST,61752,18.94,0.13,0
02/07/2020 17:00,CAPITL,61757,24.39,1.79,0
02/07/2020 17:00,CENTRL,61754,23.08,0.48,0
02/07/2020 17:00,DUNWOD,61760,25.32,2.71,0
02/07/2020 17:00,GENESE,61753,22.42,-0.18,0
02/07/2020 17:00,H Q,61844,21.77,-0.84,0
02/07/2020 17:00,HUD VL,61758,25,2.4,0
02/07/2020 17:00,LONGIL,61762,27.51,3.55,-1.36
02/07/2020 17:00,MHK VL,61756,23.37,0.77,0
02/07/2020 17:00,MILLWD,61759,25.16,2.55,0
02/07/2020 17:00,N.Y.C.,61761,27.07,2.96,-1.5
02/07/2020 17:00,NORTH,61755,21.38,-1.22,0
02/07/2020 17:00,NPX,61845,28,2.39,-3
02/07/2020 17:00,O H,61846,21.54,-1.06,0
02/07/2020 17:00,PJM,61847,23.69,1.09,0
02/07/2020 17:00,WEST,61752,22.22,-0.38,0
02/07/2020 18:00,CAPITL,61757,23.83,1.7,0
02/07/2020 18:00,CENTRL,61754,22.66,0.53,0
02/07/2020 18:00,DUNWOD,61760,24.7,2.57,0
02/07/2020 18:00,GENESE,61753,22.09,-0.04,0
02/07/2020 18:00,H Q,61844,21.31,-0.82,0
02/07/2020 18:00,HUD VL,61758,24.45,2.32,0
02/07/2020 18:00,LONGIL,61762,28.5,3.43,-2.94
02/07/2020 18:00,MHK VL,61756,22.9,0.77,0
02/07/2020 18:00,MILLWD,61759,24.56,2.43,0
02/07/2020 18:00,N.Y.C.,61761,29.72,2.81,-4.78
02/07/2020 18:00,NORTH,61755,20.93,-1.2,0
02/07/2020 18:00,NPX,61845,26.5,2.28,-2.09
02/07/2020 18:00,O H,61846,21.16,-0.97,0
02/07/2020 18:00,PJM,61847,23.19,1.06,0
02/07/2020 18:00,WEST,61752,21.87,-0.26,0
02/07/2020 19:00,CAPITL,61757,21.64,1.53,0
02/07/2020 19:00,CENTRL,61754,20.55,0.44,0
02/07/2020 19:00,DUNWOD,61760,22.48,2.37,0
02/07/2020 19:00,GENESE,61753,20.03,-0.08,0
02/07/2020 19:00,H Q,61844,19.38,-0.72,0
02/07/2020 19:00,HUD VL,61758,22.22,2.11,0
02/07/2020 19:00,LONGIL,61762,26.44,3.16,-3.17
02/07/2020 19:00,MHK VL,61756,20.81,0.7,0
02/07/2020 19:00,MILLWD,61759,22.36,2.25,0
02/07/2020 19:00,N.Y.C.,61761,26.66,2.59,-3.96
02/07/2020 19:00,NORTH,61755,19.04,-1.07,0
02/07/2020 19:00,NPX,61845,23.49,2.09,-1.29
02/07/2020 19:00,O H,61846,19.11,-0.9,0.09
02/07/2020 19:00,PJM,61847,21.07,0.97,0
02/07/2020 19:00,WEST,61752,19.87,-0.24,0
02/07/2020 20:00,CAPITL,61757,20.6,1.45,0
02/07/2020 20:00,CENTRL,61754,19.55,0.4,0
02/07/2020 20:00,DUNWOD,61760,21.37,2.22,0
02/07/2020 20:00,GENESE,61753,19.03,-0.11,0
02/07/2020 20:00,H Q,61844,18.48,-0.67,0
02/07/2020 20:00,HUD VL,61758,21.04,1.9,0
02/07/2020 20:00,LONGIL,61762,24.09,2.93,-2.02
02/07/2020 20:00,MHK VL,61756,19.85,0.71,0
02/07/2020 20:00,MILLWD,61759,21.25,2.11,0
02/07/2020 20:00,N.Y.C.,61761,23.95,2.45,-2.36
02/07/2020 20:00,NORTH,61755,18.17,-0.98,0
02/07/2020 20:00,NPX,61845,21.1,1.95,0
02/07/2020 20:00,O H,61846,18.28,-0.86,0
02/07/2020 20:00,PJM,61847,20.07,0.92,0
02/07/2020 20:00,WEST,61752,18.84,-0.31,0
02/07/2020 21:00,CAPITL,61757,19.78,1.38,0
02/07/2020 21:00,CENTRL,61754,18.86,0.46,0
02/07/2020 21:00,DUNWOD,61760,20.46,2.06,0
02/07/2020 21:00,GENESE,61753,18.49,0.09,0
02/07/2020 21:00,H Q,61844,17.74,-0.66,0
02/07/2020 21:00,HUD VL,61758,20.17,1.77,0
02/07/2020 21:00,LONGIL,61762,23.98,2.8,-2.78
02/07/2020 21:00,MHK VL,61756,19.03,0.63,0
02/07/2020 21:00,MILLWD,61759,20.33,1.93,0
02/07/2020 21:00,N.Y.C.,61761,22.6,2.32,-1.88
02/07/2020 21:00,NORTH,61755,17.44,-0.96,0
02/07/2020 21:00,NPX,61845,21.75,1.82,-1.53
02/07/2020 21:00,O H,61846,17.94,-0.46,0
02/07/2020 21:00,PJM,61847,19.39,0.99,0
02/07/2020 21:00,WEST,61752,18.51,0.11,0
02/07/2020 22:00,CAPITL,61757,18.82,1.35,0
02/07/2020 22:00,CENTRL,61754,17.82,0.35,0
02/07/2020 22:00,DUNWOD,61760,19.33,1.85,0
02/07/2020 22:00,GENESE,61753,17.37,-0.1,0
02/07/2020 22:00,H Q,61844,16.85,-0.63,0
02/07/2020 22:00,HUD VL,61758,19.06,1.59,0
02/07/2020 22:00,LONGIL,61762,20.94,2.59,-0.88
02/07/2020 22:00,MHK VL,61756,18.05,0.58,0
02/07/2020 22:00,MILLWD,61759,19.19,1.71,0
02/07/2020 22:00,N.Y.C.,61761,20.86,2.08,-1.3
02/07/2020 22:00,NORTH,61755,16.55,-0.93,0
02/07/2020 22:00,NPX,61845,19.1,1.63,0
02/07/2020 22:00,O H,61846,16.85,-0.63,0
02/07/2020 22:00,PJM,61847,18.28,0.8,0
02/07/2020 22:00,WEST,61752,17.33,-0.14,0
02/07/2020 23:00,CAPITL,61757,17.7,1.23,-0.86
02/07/2020 23:00,CENTRL,61754,16.05,0.33,-0.11
02/07/2020 23:00,DUNWOD,61760,17.77,1.51,-0.65
02/07/2020 23:00,GENESE,61753,15.65,-0.05,-0.09
02/07/2020 23:00,H Q,61844,15.08,-0.53,0
02/07/2020 23:00,HUD VL,61758,17.56,1.31,-0.64
02/07/2020 23:00,LONGIL,61762,26.57,2.08,-8.88
02/07/2020 23:00,MHK VL,61756,16.23,0.48,-0.13
02/07/2020 23:00,MILLWD,61759,17.67,1.41,-0.65
02/07/2020 23:00,N.Y.C.,61761,17.99,1.73,-0.65
02/07/2020 23:00,NORTH,61755,14.88,-0.73,0
02/07/2020 23:00,NPX,61845,17.7,1.37,-0.72
02/07/2020 23:00,O H,61846,15.27,-0.45,-0.11
02/07/2020 23:00,PJM,61847,16.72,0.7,-0.4
02/07/2020 23:00,WEST,61752,15.66,-0.06,-0.11
02/08/2020 00:00,CAPITL,61757,20.35,1.31,-2.32
02/08/2020 00:00,CENTRL,61754,17.38,0.35,-0.31
02/08/2020 00:00,DUNWOD,61760,19.93,1.45,-1.75
02/08/2020 00:00,GENESE,61753,16.85,-0.1,-0.23
02/08/2020 00:00,H Q,61844,16.17,-0.55,0
02/08/2020 00:00,HUD VL,61758,19.78,1.32,-1.74
02/08/2020 00:00,LONGIL,61762,23.64,2.19,-4.73
02/08/2020 00:00,MHK VL,61756,17.65,0.55,-0.38
02/08/2020 00:00,MILLWD,61759,19.88,1.39,-1.77
02/08/2020 00:00,N.Y.C.,61761,20.09,1.62,-1.75
02/08/2020 00:00,NORTH,61755,15.95,-0.77,0
02/08/2020 00:00,NPX,61845,20.01,1.35,-1.94
02/08/2020 00:00,O H,61846,16.48,-0.54,-0.3
02/08/2020 00:00,PJM,61847,18.46,0.65,-1.09
02/08/2020 00:00,WEST,61752,16.82,-0.2,-0.3
02/08/2020 01:00,CAPITL,61757,19.27,1.23,-2.9
02/08/2020 01:00,CENTRL,61754,15.86,0.33,-0.38
02/08/2020 01:00,DUNWOD,61760,18.62,1.29,-2.19
02/08/2020 01:00,GENESE,61753,15.33,-0.11,-0.29
02/08/2020 01:00,H Q,61844,14.63,-0.52,0
02/08/2020 01:00,HUD VL,61758,18.48,1.17,-2.17
02/08/2020 01:00,LONGIL,61762,22.64,1.98,-5.51
02/08/2020 01:00,MHK VL,61756,16.07,0.45,-0.47
02/08/2020 01:00,MILLWD,61759,18.6,1.24,-2.21
02/08/2020 01:00,N.Y.C.,61761,18.79,1.45,-2.19
02/08/2020 01:00,NORTH,61755,14.44,-0.71,0
02/08/2020 01:00,NPX,61845,21.27,1.23,-4.9
02/08/2020 01:00,O H,61846,15.06,-0.45,-0.37
02/08/2020 01:00,PJM,61847,17.1,0.59,-1.36
02/08/2020 01:00,WEST,61752,15.37,-0.15,-0.37
02/08/2020 02:00,CAPITL,61757,19.03,1.18,-3.43
02/08/2020 02:00,CENTRL,61754,15.16,0.29,-0.45
02/08/2020 02:00,DUNWOD,61760,18.18,1.2,-2.57
02/08/2020 02:00,GENESE,61753,14.62,-0.14,-0.34
02/08/2020 02:00,H Q,61844,13.94,-0.48,0
02/08/2020 02:00,HUD VL,61758,18.09,1.11,-2.56
02/08/2020 02:00,LONGIL,61762,19.64,1.85,-3.37
02/08/2020 02:00,MHK VL,61756,15.4,0.43,-0.55
02/08/2020 02:00,MILLWD,61759,18.18,1.15,-2.6
02/08/2020 02:00,N.Y.C.,61761,18.34,1.36,-2.57
02/08/2020 02:00,NORTH,61755,13.76,-0.66,0
02/08/2020 02:00,NPX,61845,20.97,1.15,-5.4
02/08/2020 02:00,O H,61846,14.41,-0.45,-0.44
02/08/2020 02:00,PJM,61847,16.55,0.53,-1.59
02/08/2020 02:00,WEST,61752,14.69,-0.17,-0.44
02/08/2020 03:00,CAPITL,61757,19,1.21,-3.37
02/08/2020 03:00,CENTRL,61754,15.15,0.29,-0.44
02/08/2020 03:00,DUNWOD,61760,18.13,1.18,-2.52
02/08/2020 03:00,GENESE,61753,14.64,-0.12,-0.34
02/08/2020 03:00,H Q,61844,13.95,-0.48,0
02/08/2020 03:00,HUD VL,61758,18.02,1.08,-2.51
02/08/2020 03:00,LONGIL,61762,18.77,1.82,-2.53
02/08/2020 03:00,MHK VL,61756,15.41,0.45,-0.54
02/08/2020 03:00,MILLWD,61759,18.12,1.14,-2.55
02/08/2020 03:00,N.Y.C.,61761,18.27,1.33,-2.52
02/08/2020 03:00,NORTH,61755,13.76,-0.66,0
02/08/2020 03:00,NPX,61845,20.88,1.14,-5.32
02/08/2020 03:00,O H,61846,14.41,-0.45,-0.43
02/08/2020 03:00,PJM,61847,16.5,0.52,-1.56
02/08/2020 03:00,WEST,61752,14.69,-0.17,-0.43
02/08/2020 04:00,CAPITL,61757,18.39,1.31,-1.85
02/08/2020 04:00,CENTRL,61754,15.81,0.33,-0.24
02/08/2020 04:00,DUNWOD,61760,17.85,1.23,-1.38
02/08/2020 04:00,GENESE,61753,15.31,-0.11,-0.18
02/08/2020 04:00,H Q,61844,14.71,-0.52,0
02/08/2020 04:00,HUD VL,61758,17.74,1.13,-1.38
02/08/2020 04:00,LONGIL,61762,19.91,1.9,-2.78
02/08/2020 04:00,MHK VL,61756,16,0.47,-0.3
02/08/2020 04:00,MILLWD,61759,17.81,1.17,-1.4
02/08/2020 04:00,N.Y.C.,61761,18,1.39,-1.38
02/08/2020 04:00,NORTH,61755,14.51,-0.72,0
02/08/2020 04:00,NPX,61845,20.67,1.2,-4.24
02/08/2020 04:00,O H,61846,14.98,-0.49,-0.24
02/08/2020 04:00,PJM,61847,16.64,0.55,-0.86
02/08/2020 04:00,WEST,61752,15.29,-0.18,-0.24
02/08/2020 05:00,CAPITL,61757,19.42,1.29,-2.52
02/08/2020 05:00,CENTRL,61754,16.27,0.33,-0.33
02/08/2020 05:00,DUNWOD,61760,18.77,1.28,-1.88
02/08/2020 05:00,GENESE,61753,15.73,-0.13,-0.25
02/08/2020 05:00,H Q,61844,15.09,-0.51,0
02/08/2020 05:00,HUD VL,61758,18.66,1.17,-1.88
02/08/2020 05:00,LONGIL,61762,20.92,2,-3.32
02/08/2020 05:00,MHK VL,61756,16.53,0.51,-0.41
02/08/2020 05:00,MILLWD,61759,18.72,1.2,-1.91
02/08/2020 05:00,N.Y.C.,61761,18.9,1.41,-1.88
02/08/2020 05:00,NORTH,61755,14.89,-0.72,0
02/08/2020 05:00,NPX,61845,21.18,1.25,-4.32
02/08/2020 05:00,O H,61846,15.4,-0.53,-0.32
02/08/2020 05:00,PJM,61847,17.32,0.55,-1.17
02/08/2020 05:00,WEST,61752,15.72,-0.22,-0.32
02/08/2020 06:00,CAPITL,61757,20,1.62,-0.77
02/08/2020 06:00,CENTRL,61754,18.08,0.37,-0.1
02/08/2020 06:00,DUNWOD,61760,19.67,1.48,-0.58
02/08/2020 06:00,GENESE,61753,17.48,-0.21,-0.08
02/08/2020 06:00,H Q,61844,17.03,-0.58,0
02/08/2020 06:00,HUD VL,61758,19.52,1.34,-0.58
02/08/2020 06:00,LONGIL,61762,23.38,2.29,-3.48
02/08/2020 06:00,MHK VL,61756,18.37,0.63,-0.12
02/08/2020 06:00,MILLWD,61759,19.61,1.41,-0.59
02/08/2020 06:00,N.Y.C.,61761,19.79,1.6,-0.58
02/08/2020 06:00,NORTH,61755,16.8,-0.81,0
02/08/2020 06:00,NPX,61845,22.81,1.44,-3.76
02/08/2020 06:00,O H,61846,16.97,-0.74,-0.1
02/08/2020 06:00,PJM,61847,18.57,0.6,-0.36
02/08/2020 06:00,WEST,61752,17.37,-0.34,-0.1
02/08/2020 07:00,CAPITL,61757,20.6,1.71,-0.32
02/08/2020 07:00,CENTRL,61754,19.04,0.43,-0.04
02/08/2020 07:00,DUNWOD,61760,20.54,1.73,-0.24
02/08/2020 07:00,GENESE,61753,18.51,-0.09,-0.03
